page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_method,winner_score,scores_tied,reason,all_scores,single_run_flag,ocr_file_found,timestamp
page_536,536,2,2,page_536_semantic_5.csv,SCORE_CLEAR,76.44,False,score_gap(76.44_vs_75.58),page_536_semantic_1.csv=75.58; page_536_semantic_5.csv=76.44,False,True,2026-06-29T14:58:35.455475
page_537,537,2,2,page_537_semantic_1.csv,SCORE_CLEAR,76.25,False,score_gap(76.25_vs_75.70),page_537_semantic_1.csv=76.25; page_537_semantic_5.csv=75.70,False,True,2026-06-29T14:58:44.319836
page_538,538,2,1,page_538_semantic_3.csv,SCORE_CLEAR,77.05,False,only_valid_run(score=77.05),page_538_semantic_1.csv=39.29; page_538_semantic_3.csv=77.05,False,True,2026-06-29T14:58:51.841931
page_539,539,2,2,page_539_semantic_1.csv,SCORE_CLEAR,73.71,False,score_gap(73.71_vs_59.39),page_539_semantic_1.csv=73.71; page_539_semantic_5.csv=59.39,False,True,2026-06-29T14:59:00.071414
page_540,540,2,2,page_540_semantic_1.csv,SCORE_TIED_RECENCY,76.11,True,tied(gap=0.07)_recency(2026-05-13),page_540_semantic_1.csv=76.11; page_540_semantic_3.csv=76.04,False,True,2026-06-29T14:59:08.131069
page_541,541,2,1,page_541_semantic_5.csv,SCORE_CLEAR,75.11,False,only_valid_run(score=75.11),page_541_semantic_1.csv=36.41; page_541_semantic_5.csv=75.11,False,True,2026-06-29T14:59:15.909490
page_542,542,2,1,page_542_semantic_5.csv,SCORE_CLEAR,75.67,False,only_valid_run(score=75.67),page_542_semantic_1.csv=38.46; page_542_semantic_5.csv=75.67,False,True,2026-06-29T14:59:23.086894
page_543,543,2,2,page_543_semantic_5.csv,SCORE_CLEAR,77.21,False,score_gap(77.21_vs_51.18),page_543_semantic_1.csv=51.18; page_543_semantic_5.csv=77.21,False,True,2026-06-29T14:59:31.212840
page_544,544,2,2,page_544_semantic_5.csv,SCORE_TIED_RECENCY,77.78,True,tied(gap=0.08)_recency(2026-06-29),page_544_semantic_1.csv=77.70; page_544_semantic_5.csv=77.78,False,True,2026-06-29T14:59:39.295745
page_545,545,2,2,page_545_semantic_1.csv,SCORE_CLEAR,74.45,False,score_gap(74.45_vs_56.28),page_545_semantic_1.csv=74.45; page_545_semantic_5.csv=56.28,False,True,2026-06-29T14:59:47.657180
page_546,546,2,2,page_546_semantic_5.csv,SCORE_CLEAR,76.47,False,score_gap(76.47_vs_50.82),page_546_semantic_1.csv=50.82; page_546_semantic_5.csv=76.47,False,True,2026-06-29T14:59:55.587783
page_547,547,2,2,page_547_semantic_5.csv,SCORE_CLEAR,75.74,False,score_gap(75.74_vs_73.49),page_547_semantic_1.csv=73.49; page_547_semantic_5.csv=75.74,False,True,2026-06-29T15:00:03.596700
page_548,548,2,2,page_548_semantic_5.csv,SCORE_CLEAR,75.6,False,score_gap(75.60_vs_74.34),page_548_semantic_1.csv=74.34; page_548_semantic_5.csv=75.60,False,True,2026-06-29T15:00:11.345155
page_549,549,2,2,page_549_semantic_1.csv,SCORE_TIED_RECENCY,74.5,True,tied(gap=0.09)_recency(2026-05-13),page_549_semantic_1.csv=74.50; page_549_semantic_5.csv=74.41,False,True,2026-06-29T15:00:23.658219
page_550,550,2,2,page_550_semantic_1.csv,SCORE_CLEAR,77.63,False,score_gap(77.63_vs_77.02),page_550_semantic_1.csv=77.63; page_550_semantic_3.csv=77.02,False,True,2026-06-29T15:00:39.535942
page_551,551,2,2,page_551_semantic_5.csv,SCORE_CLEAR,73.72,False,score_gap(73.72_vs_70.09),page_551_semantic_1.csv=70.09; page_551_semantic_5.csv=73.72,False,True,2026-06-29T15:00:48.014995
page_552,552,2,2,page_552_semantic_5.csv,SCORE_CLEAR,73.82,False,score_gap(73.82_vs_70.93),page_552_semantic_1.csv=70.93; page_552_semantic_5.csv=73.82,False,True,2026-06-29T15:01:25.279914
page_553,553,2,2,page_553_semantic_1.csv,SCORE_TIED_RECENCY,76.73,True,tied(gap=0.02)_recency(2026-05-13),page_553_semantic_1.csv=76.73; page_553_semantic_5.csv=76.71,False,True,2026-06-29T15:01:35.424739
page_554,554,2,2,page_554_semantic_5.csv,SCORE_CLEAR,72.25,False,score_gap(72.25_vs_52.22),page_554_semantic_1.csv=52.22; page_554_semantic_5.csv=72.25,False,True,2026-06-29T15:01:44.114780
page_555,555,2,2,page_555_semantic_5.csv,SCORE_TIED_RECENCY,75.95,True,tied(gap=0.00)_recency(2026-06-29),page_555_semantic_1.csv=75.95; page_555_semantic_5.csv=75.95,False,True,2026-06-29T15:01:53.007058
page_556,556,2,2,page_556_semantic_5.csv,SCORE_CLEAR,74.73,False,score_gap(74.73_vs_74.25),page_556_semantic_1.csv=74.25; page_556_semantic_5.csv=74.73,False,True,2026-06-29T15:02:00.889547
page_557,557,2,2,page_557_semantic_5.csv,SCORE_CLEAR,75.08,False,score_gap(75.08_vs_74.67),page_557_semantic_1.csv=74.67; page_557_semantic_5.csv=75.08,False,True,2026-06-29T15:02:09.408908
page_558,558,2,2,page_558_semantic_5.csv,SCORE_CLEAR,74.78,False,score_gap(74.78_vs_69.90),page_558_semantic_1.csv=69.90; page_558_semantic_5.csv=74.78,False,True,2026-06-29T15:02:17.880273
page_559,559,2,2,page_559_semantic_5.csv,SCORE_CLEAR,75.41,False,score_gap(75.41_vs_40.98),page_559_semantic_1.csv=40.98; page_559_semantic_5.csv=75.41,False,True,2026-06-29T15:02:25.593346
page_560,560,2,2,page_560_semantic_5.csv,SCORE_CLEAR,78.38,False,score_gap(78.38_vs_60.46),page_560_semantic_1.csv=60.46; page_560_semantic_5.csv=78.38,False,True,2026-06-29T15:02:33.942573
page_561,561,2,2,page_561_semantic_1.csv,SCORE_CLEAR,75.16,False,score_gap(75.16_vs_74.76),page_561_semantic_1.csv=75.16; page_561_semantic_5.csv=74.76,False,True,2026-06-29T15:02:41.828810
page_562,562,2,2,page_562_semantic_5.csv,SCORE_CLEAR,73.28,False,score_gap(73.28_vs_69.72),page_562_semantic_1.csv=69.72; page_562_semantic_5.csv=73.28,False,True,2026-06-29T15:02:49.365792
page_563,563,2,1,page_563_semantic_5.csv,SCORE_CLEAR,76.65,False,only_valid_run(score=76.65),page_563_semantic_1.csv=38.94; page_563_semantic_5.csv=76.65,False,True,2026-06-29T15:02:56.044709
page_564,564,2,2,page_564_semantic_5.csv,SCORE_CLEAR,76.11,False,score_gap(76.11_vs_74.29),page_564_semantic_1.csv=74.29; page_564_semantic_5.csv=76.11,False,True,2026-06-29T15:03:03.657434
page_565,565,2,2,page_565_semantic_5.csv,SCORE_TIED_RECENCY,76.19,True,tied(gap=0.03)_recency(2026-06-29),page_565_semantic_1.csv=76.16; page_565_semantic_5.csv=76.19,False,True,2026-06-29T15:03:11.369093
page_566,566,2,2,page_566_semantic_1.csv,SCORE_CLEAR,77.81,False,score_gap(77.81_vs_77.47),page_566_semantic_1.csv=77.81; page_566_semantic_5.csv=77.47,False,True,2026-06-29T15:03:20.140306
page_567,567,2,2,page_567_semantic_1.csv,SCORE_CLEAR,74.46,False,score_gap(74.46_vs_73.89),page_567_semantic_1.csv=74.46; page_567_semantic_5.csv=73.89,False,True,2026-06-29T15:03:28.515955
page_568,568,2,2,page_568_semantic_5.csv,SCORE_CLEAR,77.25,False,score_gap(77.25_vs_77.13),page_568_semantic_1.csv=77.13; page_568_semantic_5.csv=77.25,False,True,2026-06-29T15:03:36.648950
page_569,569,2,2,page_569_semantic_5.csv,SCORE_CLEAR,76.97,False,score_gap(76.97_vs_76.53),page_569_semantic_1.csv=76.53; page_569_semantic_5.csv=76.97,False,True,2026-06-29T15:03:44.853819
page_570,570,2,2,page_570_semantic_1.csv,SCORE_CLEAR,76.39,False,score_gap(76.39_vs_75.93),page_570_semantic_1.csv=76.39; page_570_semantic_5.csv=75.93,False,True,2026-06-29T15:03:52.904744
page_572,572,3,3,page_572_semantic_3.csv,SCORE_TIED_RECENCY,76.29,True,tied(gap=0.00)_recency(2026-05-07),page_572_semantic_1.csv=76.29; page_572_semantic_2.csv=76.29; page_572_semantic_3.csv=76.29,False,True,2026-06-28T21:25:08.195732
page_573,573,3,3,page_573_semantic_3.csv,SCORE_TIED_RECENCY,73.35,True,tied(gap=0.00)_recency(2026-05-07),page_573_semantic_1.csv=73.35; page_573_semantic_2.csv=73.35; page_573_semantic_3.csv=73.35,False,True,2026-06-28T21:25:15.290059
page_574,574,3,3,page_574_semantic_2.csv,SCORE_TIED_RECENCY,69.72,True,tied(gap=0.08)_recency(2026-05-07),page_574_semantic_1.csv=69.64; page_574_semantic_2.csv=69.72; page_574_semantic_3.csv=69.64,False,True,2026-06-28T21:25:22.457901
page_575,575,3,3,page_575_semantic_3.csv,SCORE_TIED_RECENCY,73.45,True,tied(gap=0.00)_recency(2026-05-07),page_575_semantic_1.csv=73.45; page_575_semantic_2.csv=73.45; page_575_semantic_3.csv=73.45,False,True,2026-06-28T21:25:30.110071
