Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon,is_provincia,provincia_town
Brugnolo Mons. Giuseppe,SAN NICOLO' DI LIDO,Pietro Apostolo,,Arciprete,,Canonico Onorario della Basilica di San Marco,,,92,page_92_semantic.csv,religious,,,,San Pietro,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Tenderini don Albino,SANTA MARIA DEGLI ANGELI,Cavallino,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for cavallino,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.482,12.5529,,
Gazzola don Pietro,SANTA MARIA DEGLI ANGELI,Caorle,,Parroco,,SS. Ermo ed Eramo ora Cristo Re,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for caorle,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.6378,12.9058,,
Marchesan don Felice,SANTA MARIA DEGLI ANGELI,Caorle,,Arciprete,,S. Stefano Protomartire,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for caorle,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.6378,12.9058,,
Gomiato don Giuseppe,SANTA MARIA DEGLI ANGELI,Caorle,,Cooperatore,,S. Stefano Protomartire,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for caorle,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.6378,12.9058,,
Marin don Alessandro,SANTA MARIA DEGLI ANGELI,Caorle,,Capellano,,Villaviera,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for caorle,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.6378,12.9058,,
Mezzavola don Umberto,SANTA MARIA DEGLI ANGELI,Grisolera,,Arciprete,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for grisolera,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4567,12.4592,,
Perini don Marcello,SANTA MARIA DEGLI ANGELI,Grisolera,,Cooperatore,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for grisolera,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4567,12.4592,,
Mazzardis don Nardino,SANTA MARIA DEGLI ANGELI,Grisolera,,Cooperatore,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Town name only — centroid for grisolera,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4567,12.4592,,
Bottacin mons. Riccardo,FAMIGLIE RELIGIOSE MASCHILI,Chirignago,,Arciprete,,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for chirignago,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4847,12.1888,,
Giora don Virgilio,FAMIGLIE RELIGIOSE MASCHILI,Dese,,Arciprete,Natività di Maria Vergine,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for dese,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5268,12.3035,,
Lazzarato don Romano,FAMIGLIE RELIGIOSE MASCHILI,Favaro,,Parroco,SAN ANDREA APOSTOLO,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for favaro,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5046,12.282,,
Vidal Mons. Arturo,FAMIGLIE RELIGIOSE MASCHILI,Mestre,,Arciprete,,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Quintavalle don Carlo,FAMIGLIE RELIGIOSE MASCHILI,Mira,,Arciprete,,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for mira,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.434,12.129,,
Tosato don Federico,FAMIGLIE RELIGIOSE MASCHILI,Zelarino,,Arciprete,,",",,,94,page_94_semantic.csv,religious,,,,,False,Town name only — centroid for zelarino,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5144,12.2087,,
Agostiniane,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32",Mira Porte,,Pietro Apostolo,,",",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed for 'Mira Porte, Italy' — centroid for mira",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Mira Porte, Italy",Mira Porte,False,45.434,12.129,,
Suore Maestre di S. Dorotea,Carpenedo di Mestre,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,",",,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for carpenedo,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5047,12.2508,,
Figlie della Carità di S. Vincenzo de' Pauli,Ospedale di Mirano a S. Anna,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,",",,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for mirano,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4878,12.0859,,
Figlie del Sacro Cuore,Ospedale di Mirano a S. Anna,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,Istituto Canal al Pigneto,,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for mirano,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4878,12.0859,,
Figlie del Cuore di Gesu,Ospedale di Mirano a S. Anna,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,Lido,,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for mirano,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4878,12.0859,,
Figlie di San Giuseppe,Ospedale di Mirano a S. Anna,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,Residenza delle Madre generale: S. Sebastiano,,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for mirano,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4878,12.0859,,
Suore di Maria Benedetta Scalze,Carpenedo Mestre,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,",",,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for carpenedo,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5047,12.2508,,
Suore della Riparazione,Carpenedo Mestre,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,"Casa Nazareth S. Fosca, ai Servi",,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for carpenedo,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5047,12.2508,,
Suore della Carità,Carpenedo Mestre,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,Residenza della Madre provinciale: S. Giacchino,,,95,page_95_semantic.csv,religious,,,,,False,Town name only — centroid for carpenedo,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5047,12.2508,,
Suore di S. Doreota,"Campo S. Maria dei Miracoli, S. Cristoforo, S. Maria del Giglio",Ospedale di Mestre; Casa di Ricovero di Mestre,,Pietro Apostolo,,Istituto S. Filippo all'Angelo Raffaele,,,96,page_96_semantic.csv,religious,,,,Santa Maria Zobenigo,False,"Nominatim failed for 'Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Mestre, Italy",Mestre,False,45.4943,12.2418,,
Suore Mantellate,Istituto S. Giuliana a S. Elena; Istituto S. Gioachino a Mestre; Casa di Cura Poliambulanza a Mestre,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,,",",,,96,page_96_semantic.csv,religious,,,SANT'ELENA,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Missionarie della Carità di D.r Orione,"S. Stefano, Calle Vetturi",Lido,,Pietro Apostolo,,Orfanotrofio « La Fontaine »,,,96,page_96_semantic.csv,religious,,,,Santo Stefano,False,"Nominatim failed for 'S. Stefano, Calle Vetturi, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"S. Stefano, Calle Vetturi, Lido, Italy","S. Stefano, Calle Vetturi, Lido",False,45.4165,12.3706,,
Suore Minime dell'Addolorata,S. Pietro in Bosco,S. M. Elisabetta di Lido,,Pietro Apostolo,,Istituto Campostrini; Casa di cura e di educazione femminile,,,96,page_96_semantic.csv,religious,,,,San Pietro,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Suore Francescane di Cristo Re,S. Pietro in Bosco,S. Francesco della Vigna e Jesolo,,Pietro Apostolo,,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,Town name only — centroid for jesolo,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5347,12.6538,,
Terziarie Francescane Elisabettine,S. Pietro in Bosco,Casa di Ricovero; Casa di Mendicità; Ospedale dei Cronici; Asilo di Città Giardino a Lido,,Pietro Apostolo,,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Figlie del Cuor di Gesù,Figlie della Chiesa,Lido,, via Navarino,,",",,,96,page_96_semantic.csv,religious,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Olivetti Avv. Franco,TENNIS LIDO,,,Direttore sportivo,BICROMIE TRICROMIE FOTOLITO,Campi di gi qo - Lido Excelsior,,,99,page_99_semantic.csv,other,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Gallo prof. Mario,CIRCOLO GOLF - LIDO ALBERONI,,,Direttore,BICROMIE TRICROMIE FOTOLITO,presso C. I. G. A.,,,99,page_99_semantic.csv,other,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Baldassari ing. Francesco,CIRCOLO GOLF - LIDO ALBERONI,,,Presidente,BICROMIE TRICROMIE FOTOLITO,presso C. I. G. A.,,,99,page_99_semantic.csv,other,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Ambros! ing. Augusto,Via Malomeco numero 23,Lido,,,,,,Democrazia Cristiana,100,page_100_semantic.csv,other,,,,,False,"Nominatim failed for 'Via Malomeco 23, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Malomeco 23, Lido, Italy","Via Malomeco 23, Lido",False,45.4165,12.3706,,
La Voce del Pastore,Calle Stagneri 5238,Mestre,,Direttore responsabile,Mons. Arturo Zordan,Sede della direzione: Sala S. Lorenzo Corto della Canonica,,,104,page_104_semantic.csv,other,,,,,False,"Nominatim failed for 'Calle Stagneri 5238, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Calle Stagneri 5238, Mestre, Italy","Calle Stagneri 5238, Mestre",False,45.4943,12.2418,,
Calchera Vittorio,"Mestre, P.zza Umberto",,,,PROFESSIONISTI E ARTISTI,Architetto,,,108,page_108_semantic.csv,professionisti,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Canato Antonio,"Mestre, P.zza Umberto",Pontecchio Polesine (Rovigo),,,PROFESSIONISTI E ARTISTI,Architetto,,,108,page_108_semantic.csv,professionisti,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Ferro Attilio,"Lido, Via A. Manuzio 1",,,,PROFESSIONISTI E ARTISTI,Architetto,,,108,page_108_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via A. Manuzio 1, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via A. Manuzio 1, Lido, Italy","Via A. Manuzio 1, Lido",False,45.4165,12.3706,,
Nori Antonio,"Lido, Piazza Polo 1",,,,PROFESSIONISTI E ARTISTI,Architetto,,,108,page_108_semantic.csv,professionisti,,,SAN POLO,,False,"Nominatim failed for 'Piazza Polo 1, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Polo 1, Lido, Italy","Piazza Polo 1, Lido",False,45.4165,12.3706,,
Toso Antonio,"Mestre, Carpenedo",,,,PROFESSIONISTI E ARTISTI,Architetto,,,108,page_108_semantic.csv,professionisti,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Spaloor Beppi,"Lido via Scutari 16, Mira via Taglio 154",,,,pittore,,,,109,page_109_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Lido via Scutari 16, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Lido via Scutari 16, Italy",Lido via Scutari 16,False,45.4165,12.3706,,
Mavlema Enrico,Dor-oduro 1332,Dolo,,,,",",,,111,page_111_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Dorsoduro 1332, Dolo, Italy' — centroid for dolo",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Dorsoduro 1332, Dolo, Italy","Dorsoduro 1332, Dolo",False,45.421,12.0941,,
Pezzomi Franco,S. Provolo 4707," ""Mestre""",,,,P. Umberto I,,,111,page_111_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'S. Provolo 4707, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"S. Provolo 4707, Mestre, Italy","S. Provolo 4707, Mestre",False,45.4943,12.2418,,
Sarti Cesare,Via G. Alieri 9,Mestre,,,,",",,,111,page_111_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via G. Alieri 9, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Alieri 9, Mestre, Italy","Via G. Alieri 9, Mestre",False,45.4943,12.2418,,
Todesco Alberto,S. Marcule 1792,Mestre,,,,",",,,111,page_111_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'S. Marcule 1792, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"S. Marcule 1792, Mestre, Italy","S. Marcule 1792, Mestre",False,45.4943,12.2418,,
Carbone Enzo,Lido via Mareello 8,Attuari,,,,",",,,112,page_112_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Mareello 8, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Mareello 8, Lido, Italy","Via Mareello 8, Lido",False,45.4165,12.3706,,
Melchiori Mario,Dolo Via Casello 12,Attuari,,,,",",,,112,page_112_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Casello 12, Dolo, Italy' — centroid for dolo",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Casello 12, Dolo, Italy","Via Casello 12, Dolo",False,45.421,12.0941,,
Cusnarti dr. Giulio,Mestre Via Cosla,Attuari,,,,",",,,112,page_112_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Mestre Via Cosla, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Mestre Via Cosla, Italy",Mestre Via Cosla,False,45.4943,12.2418,,
Bortolato Andreina,Via D. Manin,Mestre,,,Farmacista,",",,,113,page_113_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via D. Manin, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via D. Manin, Mestre, Italy","Via D. Manin, Mestre",False,45.4943,12.2418,,
Grazzi Beniamino,Via Umberto 2,Mestre,,,Farmacista,",",,,113,page_113_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Umberto 2, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Umberto 2, Mestre, Italy","Via Umberto 2, Mestre",False,45.4943,12.2418,,
Guasti Giovanni,"Lido, Via O. Portepecio Lido",Attuari,,,Farmacista,",",,,113,page_113_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via O. Portepecio, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via O. Portepecio, Lido, Italy","Via O. Portepecio, Lido",False,45.4165,12.3706,,
Negri Pietro,"Carpenedo, Mestre",Venezia,,,Farmacista,",",,,113,page_113_semantic.csv,professionisti,,,,,False,Town name only — centroid for carpenedo,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.5047,12.2508,,
Pizzini Massimiliano,Via Roma,Torre di Mosto,,,Farmacista,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Roma, Torre di Mosto, Italy' — centroid for torre di mosto",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Roma, Torre di Mosto, Italy","Via Roma, Torre di Mosto",False,45.6544,12.7117,,
Signore Giovanni,Via Roma,Scaltenigo di Mirano,,,Farmacista,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Roma, Scaltenigo di Mirano, Italy' — centroid for mirano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Roma, Scaltenigo di Mirano, Italy","Via Roma, Scaltenigo di Mirano",False,45.4878,12.0859,,
Zennaro Giuseppe,Via Roma,Pellestrina,,,Farmacista,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Roma, Pellestrina, Italy' — centroid for pellestrina",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Roma, Pellestrina, Italy","Via Roma, Pellestrina",False,45.2723,12.3008,,
Zuntini Ennio,Via Roma,Mira,,,Farmacista,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Roma, Mira, Italy' — centroid for mira",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Roma, Mira, Italy","Via Roma, Mira",False,45.434,12.129,,
Argenta Ugo,Piazza Umberto,Mestre,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Barlese Raffaello,Via Lecchi 9,Mestre,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Lecchi 9, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Lecchi 9, Mestre, Italy","Via Lecchi 9, Mestre",False,45.4943,12.2418,,
Beraldo Giulio,Via A. Diaz 7,Meolo,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via A. Diaz 7, Meolo, Italy' — centroid for meolo",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via A. Diaz 7, Meolo, Italy","Via A. Diaz 7, Meolo",False,45.6086,12.4626,,
Buffolo Giuseppe,Via Golfo 19,Noventa di Piave,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Golfo 19, Noventa di Piave, Italy' — centroid for noventa di piave",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Golfo 19, Noventa di Piave, Italy","Via Golfo 19, Noventa di Piave",False,45.6688,12.5382,,
Campagna Olindo,Via Serena 1,S. Stino di Livenza,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Serena 1, S. Stino di Livenza, Italy' — centroid for s. stino di livenza",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Serena 1, S. Stino di Livenza, Italy","Via Serena 1, S. Stino di Livenza",False,45.6783,12.7722,,
Campanelle Angelo,Via dei Villini,Mestre,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via dei Villini, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via dei Villini, Mestre, Italy","Via dei Villini, Mestre",False,45.4943,12.2418,,
Campese Rinaldo,Via Marco Bragadir dim 6,Lido,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,SAN MARCO,,False,"Nominatim failed for 'Via Marco Bragadir 6, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Marco Bragadir 6, Lido, Italy","Via Marco Bragadir 6, Lido",False,45.4165,12.3706,,
Campese Luigi,Via Marco Bragadìin 6,Lido,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,SAN MARCO,,False,"Nominatim failed for 'Via Marco Bragadìin 6, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Marco Bragadìin 6, Lido, Italy","Via Marco Bragadìin 6, Lido",False,45.4165,12.3706,,
Canziani Cesare,Via Marco Bragadìin 6,Fossalta di Portogruaro,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,SAN MARCO,,False,"Nominatim failed for 'Via Marco Bragadìin 6, Fossalta di Portogruaro, Italy' — centroid for fossalta di portogruaro",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Marco Bragadìin 6, Fossalta di Portogruaro, Italy","Via Marco Bragadìin 6, Fossalta di Portogruaro",False,45.778,12.9139,,
Cazzador Antonio,Via Platol 742,Dese di Favaro,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Platol 742, Dese di Favaro, Italy' — centroid for dese",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Platol 742, Dese di Favaro, Italy","Via Platol 742, Dese di Favaro",False,45.5268,12.3035,,
Cilia Mario,Via Garibaldi 92,Mestre,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Garibaldi 92, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Garibaldi 92, Mestre, Italy","Via Garibaldi 92, Mestre",False,45.4943,12.2418,,
Collelli Luciano,Via Felissimi 5,Mestre,,,Geometra,",",,,114,page_114_semantic.csv,professionisti,,,,,False,"Nominatim failed for 'Via Felissimi 5, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Felissimi 5, Mestre, Italy","Via Felissimi 5, Mestre",False,45.4943,12.2418,,
